עריכת משימה משימת רכש למחלקה,missions
פתח משתמש טופס לפתיחה,AddingSolidersForm
עדכון משימה משימה זמנית לפיילוט,missions
טפל בזיכוי רשימת שייכות שבוטלה,Promotional
עדכן כרטיס משימה לבדיקה,missions
עבור אל פרטי התחברות לבדיקה,settings
צור סוג חדש לציוד למערכת,AddAttachments
"הוסף בקר שליטה לפי מק""ט",AddingNewEquipment
רשום כרטיס תוספת לתפריט הראשי,AddAttachments
בצע עדכון משימת תגובה קרובה,missions
ציין לגריטה מערכת לוגיסטית ישן,Deleting Equipment
ברר את חוץ רוני,Solider
גש למסך שער המחסן עכשיו,storage
מה הסטטוס של משימה בטא,SignedMission
פתח מסך פריטים שבטיפול,Promotional
הוסף רשומה סוג תוספת נלווה,AddAttachments
גש לתפריט מחסן ראשי למעקב,storage
הגדר תוספת להמשך טיפול,AddAttachments
גש למרכז תפריט המחסן ליומיום,storage
כנס לדף ציוד פנוי עכשיו,storage
הראה מזהה פריט למכשיר,ItemHistory
פתיחת ציוד חדש בקר שליטה,AddingNewEquipment
עדכן משתמש טופס למערכת,AddingSolidersForm
בקש הסרה מערכת לוגיסטית למסירה,Deleting Equipment
בנה מטלה מבצעית במעקב,missions
פתיחת רישום משתמשת לעדכון,AddingSolidersForm
הזן משימה הוראת משימה לפיילוט,missions
קלוט פריט תחזוקה לשיבוץ,AddingNewEquipment
כנס להגדרות סטטוס חיילים נוכחיות,settings
הוסף רשומה רשומת תוספת,AddAttachments
בדוק את מסך שליטה לפעולה,settings
פתח את נתוני מערכת לטיפול,settings
שנה מאפיין שכפץ לקונפיגורציה,EditEntityObject
הוספה חדשה מידע להזנה,AddingSolidersForm
פתיחת רישום משתמש לאימות,AddingSolidersForm
רשום משימה משימת תרגול דחופה,missions
מצא רכיבי מערכת במחסן,EquipmentFinder
רשום ממשק תוספות עכשיו,AddAttachments
עריכת שיוך למשימה לתרגיל,missions
בצע החזר משימת תחזוקה מהרשומות,Promotional
בקשת הוספה טירון דחוף,AddingSolidersForm
הוצא מהמלאי פנס ישן לצמיתות,Deleting Equipment
רישום מחסנית רזרבית למטרות זיהוי,AddAttachments
בצע עדכון מאפיין טקסט בתבנית,EditEntityObject
"שלח נתון כפפות לפי מק""ט",AddingNewEquipment
ביצוע הוספה נתונים לקליטה,AddingSolidersForm
בצע גריטה ציוד לוגיסטי לשחרור,Deleting Equipment
ביצוע הוספה טופס דחוף,AddingSolidersForm
אפשר להוסיף משימת פיילוט מהשבוע,missions
הצג מיקום פנס טקטי עכשיו,EquipmentFinder
מחק מדפסת פגומה לאחסון ארכיון,Deleting Equipment
כניסה ל מערכת המחסן לפיקוח,storage
הגש זיכוי טופס פריטים שאוחזרו,Promotional
קבע ערך סוג פריט להגדרה,EditEntityObject
בטל משימה משימה פעילה שהסתיימו,Promotional
ברר חייל סדיר תומר,Solider
בדוק את המחסן לזיהוי ציוד,storage
סמן למחיקה מקלדת שבורה מהמלאי,Deleting Equipment
פתח את ציוד בשטח למשתמש,storage
שלח למחיקה רובה תקול ישן,Deleting Equipment
בצע קליטה טירון,AddingSolidersForm
גש לרשימה הגדרות מערכת בבקשה,settings
רשום כרטיס ציוד רחפן למסירה,AddingNewEquipment
הצג מיקום קיטבגים לפי תפקיד,EquipmentFinder
בקשת רישום טופס לעדכון,AddingSolidersForm
"בצע מחיקה מק""ט לאחסון ארכיון",Deleting Equipment
בחר תבנית שדה בטופס,EditEntityObject
מצא שם זוהר,Solider
הסר פנס ישן לתיעוד,Deleting Equipment
פתח מסך חיישן לקונפיגורציה,EditEntityObject
בצע הוספה רובה סער ידני,AddingNewEquipment
הוצא מהמלאי מסמך מחיקה,Deleting Equipment
פתח כרטיס תרגול למעקב,missions
רישום סוג חדש להמשך טיפול,AddAttachments
כנס ל חיילים לבדיקה,settings
אפשר להוסיף משימת תגובה יומית,missions
שלח למחיקה טלפון תקול לביצוע,Deleting Equipment
בצע שחרור רשימת פריטים שנבחרה,Promotional
גש לאזור שער ציוד ליומיום,storage
הצג חייל סדיר לוי,Solider
כנס ל משתמשים לסקירה,settings
רשום אוזניות לפי יחידה,AddingNewEquipment
קלט פריט רשומת אביזר לקטלוג,AddAttachments
פתח ממשק קסדה לקליטה טכנית,AddingNewEquipment
גלה פריט למכשיר,ItemHistory
סנן ציוד רשת לפי סדר,EquipmentFinder
שלח תוספת ציוד נלווה זמנית,AddAttachments
עדכן שדות פרופיל ציוד לקונפיגורציה,EditEntityObject
כנס להגדרות הגדרות אבטחה לפיקוח,settings
ערוך כרטיס משימה יומית לפעולה,missions
צור פעולה ציוד למשימה לבחינה,missions
יש להוסיף משתמש לשליחה,AddingSolidersForm
עדכן מקט נשק ארוך להחזרה,AddingNewEquipment
בנה משימת דמה לניסוי,missions
בקש החזרה מסך זיכוי שאוחזרו,Promotional
הוצא מהמלאי ערכת עזרה לצמיתות,Deleting Equipment
עדכן תכונות דגם לציוד,EditEntityObject
יש להציג תיעוד חתימה בלבד,SignedMission
רשום כמושבת מסמך מחיקה מיידי,Deleting Equipment
פתח טופס רחפן למחסן משנה,AddingNewEquipment
הזן משימה משימה גמישה הקרובה,missions
עדכן תזמון משימת סיור חוזרת,missions
מצא שולחן שליטה לתחזוקה,EquipmentFinder
מצא חייל בשם דוד,Solider
ברר חייל אושר,Solider
היכנס אל מחסן ציוד לעבודה,storage
החזרת ציוד טופס שחרור שהסתיימו,Promotional
רישום אביזר חובה בממשק,AddAttachments
חפש שם משפחה גדי,Solider
סמן פריט פריט משויך מיידי,Promotional
גש לדף ממשק לציוד הכללי,storage
הצג הגדרות כלל בבקשה עכשיו,settings
החזרת ציוד משימה פעילה שבוטלה,Promotional
הצג פרטי משתמש להשלמה,settings
צור מזהה חדש אוזניות זמני,AddingNewEquipment
צור משימה רשומת משימה לתזמון,missions
בצע עדכון רשומת משימה קרובה,missions
קבל את חייל אמיר,Solider
צור טופס פריט רחפן אישי,AddingNewEquipment
בצע עריכה רשומת ציוד בטופס,EditEntityObject
בצע החזר ציוד משויך שבוטלה,Promotional
פתח הגדרות טופס משימה מהיום,missions
ציין לגריטה מקלדת שבורה לביטול,Deleting Equipment
בדיקה של תפריט הגדרות מלאות,settings
עבור אל ניהול ציוד בבקשה,storage
רוצה לדעת מסמך חתום מהשבוע,SignedMission
איתר ציוד ציוד רשת בדרום,EquipmentFinder
האם המשימה מסמכים חתומים בדחיפות,SignedMission
בטל שיוך משימת רכש שבטיפול,Promotional
היכנס עכשיו ניהול מלאי ראשי,storage
הצג רכיבי מערכת לצפייה,EquipmentFinder
הזמן סוג פריט לפי פריט,AddAttachments
בטל שייכות פריט מהמערכת,Promotional
"שלח לגריטה מק""ט לביטול",Deleting Equipment
הוסף פריט רשומת תוספת עכשיו,AddAttachments
יש להציג חתימות חסרות מהבוקר,SignedMission
עדכן כרטיס תרגול בשלבי סיום,missions
פתח מסך תוספת כללית להוספה,AddAttachments
לאיזו לרכיב 23-Z,ItemHistory
בקש החזרה משימת לוגיסטיקה שנשלחו,Promotional
הצגת משימות שחתומות שגוי,SignedMission
שמור שינויים משימה אישית לתרגול,missions
אתר נתוני חיילים,Solider
גש לרשימה מסך מנהל כלליות,settings
בדיקת משימה ד ישן,SignedMission
שלח לגריטה מכשיר סלולרי מהמחסן,Deleting Equipment
הוספת ציוד מסך טאקטי מיידית,AddingNewEquipment
הוספה חדשה פרופיל קיימת,AddingSolidersForm
הצג אמצעי תצפית עכשיו,EquipmentFinder
קלט פריט תוספת,AddAttachments
גש מיידית ציוד פנוי למעקב,storage
נהל משימות משימה בטא לסגירה,missions
פתח מעמד רגליים לתיק ציוד,AddAttachments
מצא רשומה פנס טקטי לפעולה,EquipmentFinder
בדוק משימות חתומות לפי שם,SignedMission
בדוק פרטי המשתמש לבדיקה,settings
נהל סוג נתונים,EditEntityObject
בדוק פרטי חיילים נדב,Solider
הסר לצמיתות ערכת עזרה מהמערכת,Deleting Equipment
צור פעולה משימה חדשה לניסוי,missions
כניסה אל אפשרויות המחסן הכללי,storage
מי זה שם חן,Solider
גש לשער שער ציוד לניהול,storage
הצג עמדת שליטה לפי משימה,EquipmentFinder
אתר את מילואים גדי,Solider
בדוק את הגדרות למשתמשים,settings
בדוק את סדיר נדב,Solider
בצע רישום טירון לקליטה,AddingSolidersForm
שלוף חייל מילואים אורן,Solider
שלח טופס משתמש קיימים,AddingSolidersForm
סמן פריט כרטיס פריט הסגורה,Promotional
רישום פריט רחפן לפי אחראי,AddingNewEquipment
הכנס תוספת אביזר נלווה בממשק,AddAttachments
פתח ניהול מלאי בבקשה,storage
הצג עמדות קרב לאיתור,EquipmentFinder
כנס להגדרות הגדרות מערכת לבחינה,settings
גש ל שליטה במחסן הכללי,storage
נהל משתנים פריט חכם למבחן,EditEntityObject
הפעל את ציוד בשטח,storage
עדכון רשומת משימה לתזמון,missions
שנה מאפיין מאפיין קיים,EditEntityObject
הוספת תוספת אביזר נלווה,AddAttachments
שלח לגריטה מערכת לוגיסטית לצמיתות,Deleting Equipment
בקשת רישום טירונית לעדכון,AddingSolidersForm
בדוק משתמשים המשתמשים בבקשה עכשיו,settings
גש להגדרות העדפות משתמש לפקח,settings
גלה חייל חוץ רון,Solider
איתר ציוד יחידת שליטה במחסן,EquipmentFinder
שלח זיכוי מסך זיכויים שאוחזרו,Promotional
הוסף רשומה אביזר להוספה לרשימה,AddAttachments
רשום חיילת טופס עכשיו,AddingSolidersForm
הוסף משימת תרגול פתוחה,missions
פתח מסך קסדה בתבנית,EditEntityObject
גש לשער מעקב ציוד המרכזי,storage
בקשת רישום טופס לשימוש,AddingSolidersForm
פתח ההגדרות למעקב,settings
צור משתמש מערכת לאימות,AddingSolidersForm
פתח את המסך הראשי למשתמש,storage
שנה שדות שדה לבחירה במערכת,EditEntityObject
גש לאזור פרטי ציוד לפיקוח,storage
צור ערכת חילוץ לבדיקה,AddAttachments
סיים משימה כרטיס תרגול לאישור,missions
פתח מסך תוספת מותאמת להוספה,AddAttachments
האם ניתן משימות שלא חתומות,SignedMission
טען מיקום רכיבי מערכת,EquipmentFinder
בטל שייכות מסך שליטה בבקשה,Promotional
סטטוס חתימות חסרות לפי מזהה,SignedMission
כנס לדף ציוד בשטח לצפייה,storage
איפה נמצא כרטיסי ציוד בתנועה,EquipmentFinder
רשימת מסמך Z שלא נחתמה,SignedMission
בטל משימה מסך ציוד מיידי,Promotional
חפש מכשיר ניווט לפי קטגוריה,EquipmentFinder
סיים משימה כרטיס משימה למחיקה,missions
רשום כרטיס ציוד אוזניות,AddingNewEquipment
הצג מסמכים חתומים ישן,SignedMission
פתח מסך פריט תחזוקה ידני,AddingNewEquipment
אתר שם נדב,Solider
גש ל שליטה בציוד לניהול,storage
נווט אל ממשק המחסן ליומיום,storage
בדיקה של ניהול הרשאות לצפייה,settings
בצע עריכה תבנית ראשית קיים,EditEntityObject
פרט פריט לרכיב,ItemHistory
טפל בזיכוי פריטים מהמערכת,Promotional
הזמן מעמד רגליים נלווה,AddAttachments
האם המשימה רשימת חתימות שגוי,SignedMission
הסר מסך ישן לגריטה,Deleting Equipment
אילו מסמכים סטטוס חתימה מיידית,SignedMission
צור פריט כפפות חדש,AddingNewEquipment
עדכן תוספת תוספת ייחודית להוספה,AddAttachments
בצע עריכה תכונות ציוד למבחן,EditEntityObject
פתח מסך רשומת פריט מיידי,Promotional
הצג למספר סידורי MKT-5,ItemHistory
גש לציוד מערכת המחסן בבקשה,storage
שלח לגריטה מחשב נייד לגריטה,Deleting Equipment
פתח מסך תוספת לתיק ציוד,AddAttachments
פתח איתור תחמושת לפי יחידה,EquipmentFinder
שנה שדות סוג חיבור חדש,EditEntityObject
אני צריך לשנות דגם,EditEntityObject
בדיקה של מערכת ההגדרות לבחינה,settings
נא לרשום חיילת נוסף,AddingSolidersForm
כניסה ל הגדרות כלליות לצפייה,settings
החזר רשימת פריטים שאוחזרו,Promotional
בדוק את מילואים אלון,Solider
הסר רובה תקול לקראת השמדה,Deleting Equipment
אתר כרטיסי ציוד לאיתור,EquipmentFinder
צור משתמש חיילת בדחיפות,AddingSolidersForm
בטל משימה ציוד עודף הסגורה,Promotional
הצג מילואים ירון,Solider
פתח ניהול העדפות משתמש עכשיו,settings
היכנס אל מרכז ציוד ליומיום,storage
יש להוסיף טירון לשליחה,AddingSolidersForm
בצע שיוך משימה בטא עתידית,missions
פתח מסמך לא חתום מיידית,SignedMission
ניהול משתנים פרופיל אב בשימוש,EditEntityObject
שלח למחיקה מסך ישן מיידי,Deleting Equipment
הזן משימה רשומה חדשה לביצוע,missions
הגש זיכוי מסך זיכוי שנבחרה,Promotional
צור פעולה משימה גמישה חוזרת,missions
עדכון משימת בדיקה לטיפול,missions
בצע רישום טירון לבדיקה,AddingSolidersForm
בצע שיוך משימה לתרגיל למחיקה,missions
הוספת מאפיין מערכת שליטה קיים,EditEntityObject
רשימת מסמך Y בטיפול,SignedMission
רישום פריט אוזניות לשימוש עתידי,AddingNewEquipment
גש למשתמשים ניהול חיילים לפיקוח,settings
צור תבנית כרטיס תרגול פתוחה,missions
שייך מאפיינים רובה לתבנית,EditEntityObject
כניסה אל המסך הראשי לפיקוח,storage
בקש הסרה תחמושת מושבתת לאחסון,Deleting Equipment
עדכן קסדה למבחן,EditEntityObject
טען מיקום מסכים טקטיים בצפון,EquipmentFinder
איפה נמצאים מסך מגע באחזקה,EquipmentFinder
נהל ציוד לוגיסטי של הציוד,EditEntityObject
בטל משימה רשומת פריט,Promotional
הסר פריט טופס ביטול מהמערכת,Promotional
הסר לצמיתות סוללה תקולה לביטול,Deleting Equipment
שלוף סינון חיילים אורן,Solider
ברר רשימת חיילים שלומי,Solider
שנה נשק אישי קיים,EditEntityObject
בצע הוספה טירון להזנה,AddingSolidersForm
ברר שם משפחתי יוסי,Solider
סטטוס רשומת חתימות לפי שם,SignedMission
בטל משימה מסך ציוד הפתוחה,Promotional
רשום משימה משימת רכש לבחירה,missions
פתח טופס מכונת חיתוך מיידית,AddingNewEquipment
צור טופס פריט מדים זמני,AddingNewEquipment
הזן פרטים משתמשת למערכת,AddingSolidersForm
ניהול משתנים מאפיין מערכת כללי,EditEntityObject
הזמן ציוד נלווה לבחינה,AddAttachments
בנה משימה בטא עם ציוד,missions
עדכן את הגדרות אבטחה לפיקוח,settings
בטל ציוד מדים קרועים מיידי,Deleting Equipment
הכנס תוספת תוספת חדשה להפצה,AddAttachments
פתח טופס אוהל לפי אחראי,AddingNewEquipment
איתר ציוד יחידת שליטה זמינים,EquipmentFinder
רשימת מסמך Y לפי קוד,SignedMission
סטטוס חתימה למשימה ספציפית,SignedMission
גרוט כבל לא תקין מהמחסן,Deleting Equipment
גש לניהול ממשק לציוד לפעולה,storage
עדכן פריט מחסנית זמני,AddingNewEquipment
גש לאזור המחסן בבקשה,storage
חפש חיפוש חיילים זוהר,Solider
פתח משימת רכש בסטטוס פעיל,missions
ברר חייל סדיר אלעד,Solider
בנה משימת לוגיסטיקה בטופס,missions
שחרר את הציוד פריטים המסומנת,Promotional
מצא משתמש רון,Solider
הצג מסך ההגדרות למשתמש,settings
קלוט כבל טעינה לפי אחראי,AddingNewEquipment
הבא משתמש קבע טל,Solider
הוסף מאפיין סוג נתונים במערכת,EditEntityObject
נהל שדות פרופיל ציוד בתבנית,EditEntityObject
מצא רשומה קסדות בדרום,EquipmentFinder
הוספת ציוד נשק ארוך זמני,AddingNewEquipment
בדיקה של הגדרות מערכת לפיקוח,settings
אתר שכפצים לפי סטטוס,EquipmentFinder
פתח טופס רשומת משימה לבדיקה,missions
הצג מיקום ציוד למשימה עכשיו,EquipmentFinder
בקשת רישום טירון ליחידה,AddingSolidersForm
צור מזהה חדש קסדה אישי,AddingNewEquipment
בדוק זמינות יחידת שליטה,EquipmentFinder
נווט אל ממשק לציוד בבקשה,storage
הצג לי הגדרות אבטחה לאימות,settings
בדוק הגדרות התחברות לצפייה,settings
הוסף משימה פעולה יומית במעקב,missions
זיכוי ציוד מסך משימות מהמערכת,Promotional
רשום ציוד חדש מחסנית מהמחסן,AddingNewEquipment
פתח הגדרות אבטחה לפעולה,settings
קבע שם פריט במערכת,EditEntityObject
עדכן משימה מתוזמנת עכשיו,missions
נהל שדות מאפיין מבני בפרופיל,EditEntityObject
רישום פריט נלווה להוספה למערכת,AddAttachments
עדכן פרמטר פריט חכם להגדרה,EditEntityObject
ערוך תכונות קסדה של פריט,EditEntityObject
הכנס רובה סער זמני,AddingNewEquipment
צור פריט פלטת מיגון ידני,AddingNewEquipment
אפשר לראות מסמך Z מהבוקר,SignedMission
בחר תבנית מודול תצוגה לניהול,EditEntityObject
בטל משימה משימה הסגורה,Promotional
מחק רשומה לגריטה בתום אחריות,Deleting Equipment
הגדר יעד משימת יום למחיקה,missions
פתח משימה 001 עם ציוד,missions
גש לדף ממשק ניהול עכשיו,storage
הסר פריט כרטיס משימה המסומנת,Promotional
עדכן פרמטר ציוד לוגיסטי לציוד,EditEntityObject
בדוק הימצאות תיקי עזרה בתנועה,EquipmentFinder
צור תוספת סוג תוספת לרישום,AddAttachments
רשום משימה משימה לניסוי,missions
איתר ציוד עמדות קרב במסך,EquipmentFinder
עריכה כללית נתונים קיימות,AddingSolidersForm
צור תוספת מצפן לשימוש,AddAttachments
כניסה ל המחסן לספירה שנתית,storage
גלה משתמש קבע אורי,Solider
עדכן תוספת כפפות טקטיות לציוד,AddAttachments
הוסף מאפיין מאפיין של רובה,EditEntityObject
נהל משימת פיילוט לפי מספר,missions
הוסף ציוד חורף לאחר סבב,AddingNewEquipment
עדכון משימה כרטיס משימה לפעולה,missions
רשום משימה ציוד למשימה קרובה,missions
הוסף מאפיין מאפיין תאריך לניהול,EditEntityObject
נהל שדות משתנה במערכת הראשית,EditEntityObject
הוסף בקר שליטה למחסן משנה,AddingNewEquipment
בדוק את טבלת מלאי המרכזי,storage
בצע שיוך משימה מתוזמנת קבועה,missions
קבל נתוני חייל אלון,Solider
הזן משימה משימת בדיקה לניסוי,missions
שייך תכונה שדה למבחן,EditEntityObject
שלח למחיקה מחשב נייד מהמערכת,Deleting Equipment
קבע מאפיין צבע פעיל,EditEntityObject
הוסף משתנה שדה לבחירה לפיילוט,EditEntityObject
עריכת סוג ציוד רובה פעיל,EditEntityObject
כניסה אל ממשק המחסן למנהל,storage
הפעל ממשק פרטי ציוד ליומיום,storage
בדוק חתימה חתימה דיגיטלית ישן,SignedMission
קבע משימה משימה 001 קיימת,missions
הצג את דוחות מחסן לניהול,storage
הגש זיכוי פריטים שנשלחו,Promotional
החזר משימה פעילה שהסתיימו,Promotional
כנס ל מערכת המחסן ליומיום,storage
היכנס עכשיו המסך הראשי לצפייה,storage
בדוק מסמך Z לצפייה,SignedMission
עדכן פרמטר מאפיין של פריט,EditEntityObject
הוסף מאפיין ממשק עריכה במערכת,EditEntityObject
גש לניהול ניהול ראשי למשתמש,storage
שליחת פרטים חייל לעדכון,AddingSolidersForm
עדכן משתמש מידע חדש,AddingSolidersForm
בקש הגדרה כיסוי מגן לרישום,AddAttachments
בדיקה של סטטוס דיגיטלי בבקשה,SignedMission
כנס להגדרות הגדרות התחברות לבדיקה,settings
אני מעוניין בזיכוי פריטים שבוצעה,Promotional
בצע פעולה על טופס החזרה,Promotional
מצא ציוד למשימה עכשיו,EquipmentFinder
מחק ציוד לוגיסטי לפי תקן,Deleting Equipment
פתח מסך ערכת קפה למערכת,AddingNewEquipment
בדיקת חתימות פעילות שלא נחתמה,SignedMission
פתח איתור ציוד למשימה עכשיו,EquipmentFinder
הזן רחפן לפי סידורי,AddingNewEquipment
נהל משימה חוזרת במערכת,missions
טען נתונים מערכת נוסף,AddingSolidersForm
הזן משימה משימה קבועה לטיפול,missions
שיוך תוספות שכפץ לתכנות,EditEntityObject
הכנס מטען נייד למלאי חדש,AddingNewEquipment
ערוך תוכנית משימה למחיקה,missions
הצג את סדיר מאיר,Solider
רישום פריט מסך פריט למסירה,AddingNewEquipment
גש למסך שער המחסן לפיקוח,storage
הצגת חתימה משימה ז ישן,SignedMission
בצע זיכוי טופס החזרה מהמערכת,Promotional
גש לניהול ממשק המחסן הכללי,storage
עריכת פרטים כרטיס קיימות,AddingSolidersForm
סנן חיילים סדיר צור,Solider
צור כרטיס חיילת לשימוש,AddingSolidersForm
אני צריך לשנות קסדה בטופס,EditEntityObject
הגדר יעד משימה קבועה לאתחול,missions
צור משימה חוזרת לבחינה,missions
קלט פריט מתאם חיבור מוגדר,AddAttachments
הגש גריטה מדפסת פגומה לאחסון,Deleting Equipment
סנן שם משפחה אורן,Solider
הוסף מאפיין שדה של יחידה,EditEntityObject
גש למרכז שער המחסן המרכזי,storage
הזן בקר שליטה לפי קטגוריה,AddingNewEquipment
גש להגדרות פרטי משתמש עכשיו,settings
זיכוי ציוד מסך הפעולות,Promotional
החזר מסך החזרת ציוד האחרונה,Promotional
קלוט פנס ראש לאימות,AddingNewEquipment
גש מיידית ניהול ציוד בבקשה,storage
ערוך תכונות דגם לשימוש חוזר,EditEntityObject
בצע הוספה משתמש דחוף,AddingSolidersForm
פתח אביזר חובה למטרות זיהוי,AddAttachments
סמן לגריטה כבל פגום למסירה,Deleting Equipment
עריכת פרטים פרופיל להזנה,AddingSolidersForm
הזן משימה ציוד למשימה קרובה,missions
קבע משימה משימה אישית לתרגול,missions
היכנס ל שער המחסן לניהול,storage
פתח את מערכת ההגדרות לפעולה,settings
חפש פרטי חיילים אורי,Solider
ערוך פריט בסיס רובה לתכנות,EditEntityObject
עריכת משימה הוראת משימה לסגירה,missions
גש לדף מסך המחסן בבקשה,storage
רשום חיישן תנועה לפי אחראי,AddingNewEquipment
סטטוס משימה ג בטיפול,SignedMission
מצא את משתמש מאיר,Solider
עדכן משתמש חיילת לשליחה,AddingSolidersForm
פתח תצוגת משימות משימה בטא,missions
שלח תוספת תוספת חדשה עכשיו,AddAttachments
גלה שם זוהר,Solider
סנן ציוד לוגיסטי לפי מיקום,EquipmentFinder
רשום אקדח מיידית,AddingNewEquipment
רשום משימה משימה גמישה לבסיס,missions
שלח לאיתור קיטבגים לפי קטגוריה,EquipmentFinder
כנס להגדרות רשימת חיילים לבדיקה,settings
זיכוי ציוד כרטיס פריט בדחיפות,Promotional
הוסף פריט פריט אישי לציוד,AddAttachments
פתח כרטיס פעולה לביצוע,missions
הוספה חדשה טירונית עכשיו,AddingSolidersForm
פתח איתור תחמושת לזיהוי,EquipmentFinder
שלח נתון קיטבג לפי יחידה,AddingNewEquipment
כניסה אל מעקב ציוד לפעולה,storage
בטל רשומה רובה תקול,Deleting Equipment
שלוף את שם משפחתי,Solider
עדכן כגרוט מסמך מחיקה לתיעוד,Deleting Equipment
פתח מסך מחיקה פריט מהמערכת,Deleting Equipment
האם יש מסמך Z להיום,SignedMission
פתח ציוד בשטח למעקב יומי,storage
הגש בקשה ציוד חוזר מיידי,Promotional
שנה מאפיין תכונות ציוד למבחן,EditEntityObject
נהל שדה תצוגה כללי,EditEntityObject
טען פריט חדש אוהל לשיבוץ,AddingNewEquipment
הוצא מהמלאי מערכת לוגיסטית ישן,Deleting Equipment
גש למשתמשים תצורת המערכת לסקירה,settings
צור מספר סידורי קיטבג לאימות,AddingNewEquipment
בדוק סטטוס משימה אחרונה בדחיפות,SignedMission
רשום ציוד נלווה חדש,AddAttachments
לאיזו היסטוריית שיוך ל0007,ItemHistory
עדכן כגרוט טלפון תקול לצמיתות,Deleting Equipment
הגדר רשומת תוספת למטרות זיהוי,AddAttachments
עדכן תיעוד משימת פיילוט לאתחול,missions
פתח מסך משימה 123 לבסיס,missions
סמן לגריטה מסך ישן מהמערכת,Deleting Equipment
נבדקה חתימה חתימות פעילות בדחיפות,SignedMission
בקש החזרה משימת לוגיסטיקה מהמשימה,Promotional
אני צריך למצוא שכפצים בדרום,EquipmentFinder
גש אל שער המחסן עכשיו,storage
בקשת רישום טופס להזנה,AddingSolidersForm
הגדר תוספת טכנית,AddAttachments
שלח מזהה ערכת קפה לאימות,AddingNewEquipment
שנה רשומה של חיילים לבחינה,settings
גש מיידית שער המחסן לפעולה,storage
אפשר להוסיף הגדרת משימה לבדיקה,missions
גרוט רובה תקול לאחסון,Deleting Equipment
עדכן מקט מסך טאקטי למערכת,AddingNewEquipment
שנה מאפיין מערכת לקונפיגורציה,EditEntityObject
הוסף תוכנית משימה בסטטוס פעיל,missions
בדוק הימצאות סוללות לפי מיקום,EquipmentFinder
פתח משימה מתוזמנת בטופס,missions
בדוק חייל מילואים בני,Solider
בצע הוספה פריט זמני להפצה,AddAttachments
עדכן למחיקה ציוד לאחר בדיקה,Deleting Equipment
מצא קופסת חימוש זמינים,EquipmentFinder
מצא סוללות לפי סדר,EquipmentFinder
בצע החזרה מסך ציוד מהמשימה,Promotional
גש לשער דוחות מחסן עכשיו,storage
טפל בפרטים פרופיל לבדיקה,AddingSolidersForm
רשום סוג תוספת לצרכים מיוחדים,AddAttachments
בקש הוספה ציוד חורף ראשוני,AddingNewEquipment
שחרר ציוד מסך הפעולות הקיימת,Promotional
בצע הזנה נתונים,AddingSolidersForm
הצג מילואים אמיר,Solider
שייך משימת תגובה קרובה,missions
הסר לצמיתות כרטיס פריט פגום,Deleting Equipment
ניהול משתנים ציוד רפואי בטופס,EditEntityObject
הצג רשומת חתימות שגוי,SignedMission
בטל שייכות מסך זיכויים הסגורה,Promotional
פתח מסך ערכת קפה זמני,AddingNewEquipment
שליחת טופס חייל עכשיו,AddingSolidersForm
עריכת פרטים מידע לשליחה,AddingSolidersForm
גש ל העדפות כלליות להגדרה,settings
שנה פריט חכם במערכת הראשית,EditEntityObject
הצג פרטי המשתמש להשלמה,settings
פתיחת טופס מידע עכשיו,AddingSolidersForm
גש אל פרטי משתמש לסקירה,settings
שלוף נתונים ציוד רשת לזיהוי,EquipmentFinder
יצירת סוג פריט לתיעוד,AddAttachments
רשום משימה משימה זמנית במסך,missions
סנן כרטיסי חיילים אלעד,Solider
גש להגדרות הגדרות מערכת לאימות,settings
בטל שיוך משימת תחזוקה עכשיו,Promotional
שלח תוספת ציוד נלווה לשימוש,AddAttachments
קלוט פלטת מיגון זמני,AddingNewEquipment
שלח למחיקה מדים קרועים לביטול,Deleting Equipment
בקש הגדרה ערכת חילוץ במסך,AddAttachments
בצע עדכון משימה לניסוי לשיוך,missions
יש לעדכן טירון לרישום,AddingSolidersForm
בטל שייכות רשימת שייכות שהסתיימו,Promotional
הצג רשומת משימות ספציפית,SignedMission
נהל משימה חוזרת קבועה,missions
פתח את המשתמשים לעריכה,settings
אפשר לבדוק מסמך Y במערכת,SignedMission
בצע קליטה כפפות למערכת,AddingNewEquipment
מחק רשומה לגריטה כחסר ערך,Deleting Equipment
בצע יצירה הגדרות משימה מיידית,missions
בצע שינוי חיישן לניהול,EditEntityObject
פרט סטטוס פריט ל112,ItemHistory
קבע משימה משימה זמנית עכשיו,missions
בקש החזרה טופס שחרור מהמערכת,Promotional
נהל משתנים שכפץ לפיילוט,EditEntityObject
צור תוספת סוג פריט לשימוש,AddAttachments
עריכת פרטים משתמשת קיים,AddingSolidersForm
הפעל איתור ציוד קרבי לאיתור,EquipmentFinder
בצע עדכון משימה גמישה חוזרת,missions
שלח לגריטה טופס ציוד מהמחסן,Deleting Equipment
כנס לדף פרטי ציוד לניהול,storage
עדכן משתמש משתמשת לשמירה,AddingSolidersForm
בדוק את ההגדרות בבקשה עכשיו,settings
הוספת פריט חדש אביזר לתיעוד,AddAttachments
מחק טופס ציוד מיידי,Deleting Equipment
פתח טופס משימת לוגיסטיקה לגיבוי,missions
פתח את שליטה בציוד לניהול,storage
הוספת ציוד מטען נייד מהמחסן,AddingNewEquipment
בצע יצירה משימת תגובה מיד,missions
סטטוס סטטוס חתימה מהשבוע,SignedMission
יש להציג משימה ו מהשבוע,SignedMission
